Time,Susceptible,Infected,Recovered,Deaths,Country
2020-02-29,1392633949,55796,36643,3610,Taiwan
2020-03-01,1392629989,58577,37596,3836,Taiwan
2020-03-02,1392621432,64584,39657,4325,Taiwan
2020-03-03,1392616825,67819,40766,4588,Taiwan
2020-03-04,1392606919,74774,43152,5154,Taiwan
2020-03-05,1392601605,78505,44431,5457,Taiwan
2020-03-06,1392590204,86509,47177,6108,Taiwan
2020-03-07,1392584095,90798,48648,6457,Taiwan
2020-03-08,1392570989,100000,51804,7205,Taiwan
2020-03-09,1392563961,104934,53496,7607,Taiwan
2020-03-10,1392548869,115530,57131,8468,Taiwan
2020-03-11,1392540767,121218,59082,8931,Taiwan
2020-03-12,1392523344,133451,63277,9926,Taiwan
2020-03-13,1392513977,140027,65533,10461,Taiwan
2020-03-14,1392493809,154187,70390,11612,Taiwan
2020-03-15,1392482954,161808,73004,12232,Taiwan
2020-03-16,1392459559,178233,78638,13568,Taiwan
2020-03-17,1392446959,187079,81672,14288,Taiwan
2020-03-18,1392419790,206154,88215,15839,Taiwan
2020-03-19,1392405153,216430,91740,16675,Taiwan
2020-03-20,1392373594,238586,99341,18477,Taiwan
2020-03-21,1392356596,250519,103435,19448,Taiwan
2020-03-22,1392338733,263060,107737,20468,Taiwan
2020-03-23,1392300247,290078,117006,22666,Taiwan
2020-03-24,1392279538,304617,121994,23849,Taiwan
2020-03-25,1392234964,335908,132731,26395,Taiwan
2020-03-26,1392211006,352727,138501,27763,Taiwan
2020-03-27,1392159505,388882,150907,30705,Taiwan
2020-03-28,1392131861,408288,157566,32284,Taiwan
2020-03-29,1392072382,450040,171895,35681,Taiwan
2020-03-30,1392040221,472613,179645,37519,Taiwan
2020-03-31,1391970852,521296,196366,41484,Taiwan
2020-04-01,1391933583,547450,205351,43614,Taiwan
2020-04-02,1391853643,603548,224623,48184,Taiwan
2020-04-03,1391810848,633580,234939,50630,Taiwan
2020-04-04,1391719222,697882,257027,55868,Taiwan
2020-04-05,1391670204,732283,268842,58669,Taiwan
2020-04-06,1391565213,805969,294147,64670,Taiwan
2020-04-07,1391508991,845428,307696,67883,Taiwan
2020-04-08,1391388394,930072,336758,74774,Taiwan
2020-04-09,1391323708,975474,352346,78470,Taiwan
2020-04-10,1391184702,1073040,385843,86413,Taiwan
2020-04-11,1391110008,1125466,403843,90681,Taiwan
2020-04-12,1390949227,1238313,442590,99869,Taiwan
2020-04-13,1390862702,1299040,463443,104813,Taiwan
2020-04-14,1390771780,1362852,485357,110010,Taiwan
2020-04-15,1390575755,1500420,532609,121214,Taiwan
2020-04-16,1390470133,1574541,558073,127252,Taiwan
2020-04-17,1390242290,1734418,613011,140279,Taiwan
2020-04-18,1390119487,1820583,642627,147302,Taiwan
2020-04-19,1389854583,2006436,706526,162453,Taiwan
2020-04-20,1389711838,2106575,740965,170619,Taiwan
2020-04-21,1389404071,2322462,815235,188230,Taiwan
2020-04-22,1389238341,2438704,855237,197716,Taiwan
2020-04-23,1388881342,2689076,941427,218153,Taiwan
2020-04-24,1388689303,2823744,987802,229149,Taiwan
2020-04-25,1388276143,3113444,1087598,252813,Taiwan
2020-04-26,1388054189,3269058,1141222,265529,Taiwan
2020-04-27,1387577376,3603322,1256449,292851,Taiwan
2020-04-28,1387321621,3782598,1318269,307510,Taiwan
2020-04-29,1386773054,4167082,1450902,338960,Taiwan
2020-04-30,1386478524,4373423,1522188,355863,Taiwan
2020-05-01,1385845070,4816970,1675695,392263,Taiwan
2020-05-02,1385505026,5054995,1758161,411817,Taiwan
2020-05-03,1384775023,5565909,1935256,453810,Taiwan
2020-05-04,1384383558,5839873,2030235,476332,Taiwan
2020-05-05,1383543456,6427815,2234063,524663,Taiwan
2020-05-06,1383092927,6743123,2343367,550582,Taiwan
2020-05-07,1382620710,7073611,2457930,577747,Taiwan
2020-05-08,1381606723,7783254,2703940,636081,Taiwan
2020-05-09,1381062546,8164079,2835982,667391,Taiwan
2020-05-10,1379893328,8982224,3119765,734681,Taiwan
2020-05-11,1379265493,9421470,3272207,770828,Taiwan
2020-05-12,1377915909,10365437,3600079,848574,Taiwan
2020-05-13,1377190980,10872337,3776317,890363,Taiwan
2020-05-14,1375632422,11961740,4155549,980287,Taiwan
2020-05-15,1374795227,12546678,4359456,1028637,Taiwan
2020-05-16,1372995611,13803432,4798267,1132688,Taiwan
2020-05-17,1372029239,14477937,5034191,1188631,Taiwan
2020-05-18,1369953007,15926252,5541754,1308984,Taiwan
2020-05-19,1368838810,16703006,5814519,1373663,Taiwan
2020-05-20,1366446930,18369391,6400959,1512719,Taiwan
2020-05-21,1365164523,19262221,6715864,1587390,Taiwan
2020-05-22,1362414486,21175481,7392255,1747776,Taiwan
2020-05-23,1360941746,22199366,7755077,1833808,Taiwan
2020-05-24,1357787570,24390605,8533447,2018376,Taiwan
2020-05-25,1356100638,25561670,8950437,2117253,Taiwan
2020-05-26,1352495379,28061739,9843794,2329086,Taiwan
2020-05-27,1350575018,29390603,10321919,2442459,Taiwan
2020-05-28,1346476616,32221760,11346269,2685353,Taiwan
2020-05-29,1344288303,33731563,11894728,2815404,Taiwan
2020-05-30,1342000411,35309083,12468942,2951562,Taiwan
2020-05-31,1337105434,38681595,13699594,3243375,Taiwan
2020-06-01,1334488136,40483592,14358626,3399644,Taiwan
2020-06-02,1328888445,44336108,15770918,3734528,Taiwan
2020-06-03,1325895887,46393251,16527040,3913820,Taiwan
2020-06-04,1319499981,50785405,18146731,4297881,Taiwan
2020-06-05,1316086513,53126662,19013430,4503393,Taiwan
2020-06-06,1308803299,58114686,20868698,4943315,Taiwan
2020-06-07,1304923477,60767322,21860668,5178531,Taiwan
2020-06-08,1296662267,66404047,23982115,5681570,Taiwan
2020-06-09,1292270848,69393626,25115262,5950262,Taiwan
2020-06-10,1282941364,75728478,27535910,6524247,Taiwan
2020-06-11,1277993312,79078863,28827349,6830473,Taiwan
2020-06-12,1267505682,86157866,31582641,7483809,Taiwan
2020-06-13,1261956163,89891218,33050700,7831916,Taiwan
2020-06-14,1250220925,97756992,36178500,8573581,Taiwan
2020-06-15,1244025310,101893771,37842717,8968201,Taiwan
2020-06-16,1230953407,110585534,41383310,9807748,Taiwan
2020-06-17,1224067269,115144497,43264431,10253800,Taiwan
2020-06-18,1209570054,124698065,47260524,11201355,Taiwan
2020-06-19,1201949173,129696269,49380509,11704047,Taiwan
2020-06-20,1185948223,140139730,53872788,12769257,Taiwan
2020-06-21,1177573452,145580437,56244476,13331633,Taiwan
2020-06-22,1168944714,151166255,58704156,13914873,Taiwan
2020-06-23,1150910479,162769725,63902328,15147466,Taiwan
2020-06-24,1141499488,168784280,66647765,15798465,Taiwan
2020-06-25,1121881823,181227231,72447293,17173651,Taiwan
2020-06-26,1111674295,187649289,75507198,17899217,Taiwan
2020-06-27,1090465514,200874671,81960408,19429405,Taiwan
2020-06-28,1079468049,207668417,85358396,20235137,Taiwan
2020-06-29,1056702239,221590017,92507425,21930317,Taiwan
2020-06-30,1044942322,228705053,96262016,22820607,Taiwan
2020-07-01,1020695339,243207496,104138808,24688355,Taiwan
2020-07-02,1008221341,250578844,108263427,25666386,Taiwan
2020-07-03,982610810,265517590,116889738,27711860,Taiwan
2020-07-04,969491987,273065688,121392715,28779608,Taiwan
2020-07-05,942677304,288267035,130780109,31005551,Taiwan
2020-07-06,929003795,295897743,135664679,32163782,Taiwan
2020-07-07,901186125,311158824,145814530,34570518,Taiwan
2020-07-08,887068956,318763417,151078833,35818792,Taiwan
2020-07-09,858491235,333852205,161982326,38404232,Taiwan
2020-07-10,844062316,341307378,167619406,39740899,Taiwan
2020-07-11,815009248,355962679,179257535,42500536,Taiwan
2020-07-12,800421374,363130545,185255341,43922738,Taiwan
2020-07-13,771219435,377062004,197598909,46849650,Taiwan
2020-07-14,756646286,383790094,203940296,48353322,Taiwan
2020-07-15,742120251,390335191,210391518,49883038,Taiwan
2020-07-16,713299862,402799457,223612643,53018036,Taiwan
2020-07-17,699049066,408681941,230376991,54622001,Taiwan
2020-07-18,670860318,419765703,244203443,57900534,Taiwan
2020-07-19,656938200,424962579,251256307,59572912,Taiwan
2020-07-20,629490230,434644934,265616765,62978070,Taiwan
2020-07-21,615983628,439123082,272914724,64708564,Taiwan
2020-07-22,589449680,447338049,287722483,68219786,Taiwan
2020-07-23,576438678,451069983,295223021,69998316,Taiwan
2020-07-24,550965845,457773597,310394721,73595835,Taiwan
2020-07-25,538517451,460742838,318056993,75412716,Taiwan
2020-07-26,514226673,465913148,333512617,79077560,Taiwan
2020-07-27,502394821,468114224,341297451,80923502,Taiwan
2020-07-28,479380886,471751296,356960327,84637490,Taiwan
2020-07-29,468206431,473189744,364830221,86503602,Taiwan
2020-07-30,446537977,475315658,380627019,90249345,Taiwan
2020-07-31,436048699,476008022,388546146,92127131,Taiwan
2020-08-01,415768210,476666874,404406879,95888034,Taiwan
2020-08-02,405978814,476640707,412341081,97769395,Taiwan
2020-08-03,387102624,475898609,428199109,101529657,Taiwan
2020-08-04,378014738,475192470,436115901,103406889,Taiwan
2020-08-05,360533027,473137549,451907923,107151499,Taiwan
2020-08-06,352135204,471801005,459776491,109017297,Taiwan
2020-08-07,343962599,470267244,467622427,110877729,Taiwan
2020-08-08,328279718,466637030,483233756,114579493,Taiwan
2020-08-09,320761572,464556077,490992984,116419364,Taiwan
2020-08-10,306348559,459904286,506403615,120073539,Taiwan
2020-08-11,299444115,457350813,514048721,121886349,Taiwan
2020-08-12,286237214,451819633,529195251,125477900,Taiwan
2020-08-13,279923695,448857420,536693092,127255791,Taiwan
2020-08-14,267845904,442578659,551531221,130774214,Taiwan
2020-08-15,262069899,439276997,558868961,132514141,Taiwan
2020-08-16,251015611,432384623,573375764,135954000,Taiwan
2020-08-17,245726616,428807437,580542553,137653392,Taiwan
2020-08-18,235599423,421423184,594697559,141009832,Taiwan
2020-08-19,230751536,417628284,601683773,142666406,Taiwan
2020-08-20,221464235,409861651,615468958,145935154,Taiwan
2020-08-21,217016154,405900727,622266199,147546919,Taiwan
2020-08-22,208490743,397848980,635665993,150724283,Taiwan
2020-08-23,204405768,393767605,642267088,152289537,Taiwan
2020-08-24,196573447,385515772,655268372,155372406,Taiwan
2020-08-25,192819479,381353404,661667375,156889740,Taiwan
2020-08-26,185620650,372974282,674259480,159875585,Taiwan
2020-08-27,182170191,368764259,680451669,161343879,Taiwan
2020-08-28,175554460,360318409,692626378,164230751,Taiwan
2020-08-29,172384611,356087953,698608258,165649176,Taiwan
2020-08-30,169304007,351855678,704519469,167050845,Taiwan
2020-08-31,163403251,343393917,716129104,169803726,Taiwan
2020-09-01,160579885,339167989,721827251,171154873,Taiwan
2020-09-02,155180423,330733230,733009850,173806495,Taiwan
2020-09-03,152602135,326526597,738494297,175106969,Taiwan
2020-09-04,147684245,318138619,749249813,177657321,Taiwan
2020-09-05,145343474,313958113,754521149,178907262,Taiwan
2020-09-06,140896637,305624461,764851986,181356915,Taiwan
2020-09-07,138785854,301475114,769912228,182556801,Taiwan
2020-09-08,134742832,293253449,779826129,184907589,Taiwan
2020-09-09,132806239,289184292,784680749,186058718,Taiwan
2020-09-10,129094051,281135159,794187763,188313025,Taiwan
2020-09-11,127315077,277157304,798841173,189416443,Taiwan
2020-09-12,123903322,269299798,807950442,191576437,Taiwan
2020-09-13,122267478,265421850,812407398,192633272,Taiwan
2020-09-14,119128603,257771297,821128803,194701295,Taiwan
2020-09-15,117622826,253999976,825394433,195712762,Taiwan
2020-09-16,114732130,246567931,833738602,197691335,Taiwan
2020-02-27,69341737,49352,34336,3097,Thailand
2020-02-28,69336597,53012,35508,3405,Thailand
2020-02-29,69331075,56942,36767,3737,Thailand
2020-03-01,69325141,61166,38121,4093,Thailand
2020-03-02,69318768,65703,39575,4476,Thailand
2020-03-03,69311925,70573,41136,4887,Thailand
2020-03-04,69304581,75800,42812,5328,Thailand
2020-03-05,69296699,81411,44611,5802,Thailand
2020-03-06,69288238,87433,46541,6310,Thailand
2020-03-07,69279154,93897,48615,6856,Thailand
2020-03-08,69269399,100839,50841,7442,Thailand
2020-03-09,69258922,108295,53233,8072,Thailand
2020-03-10,69247667,116303,55803,8749,Thailand
2020-03-11,69235576,124906,58564,9475,Thailand
2020-03-12,69222587,134148,61531,10257,Thailand
2020-03-13,69208631,144076,64719,11096,Thailand
2020-03-14,69193641,154739,68145,11998,Thailand
2020-03-15,69177541,166190,71825,12967,Thailand
2020-03-16,69160254,178484,75777,14007,Thailand
2020-03-17,69141700,191678,80020,15124,Thailand
2020-03-18,69121792,205833,84573,16323,Thailand
2020-03-19,69100416,221028,89466,17611,Thailand
2020-03-20,69077467,237337,94723,18995,Thailand
2020-03-21,69052846,254829,100366,20481,Thailand
2020-03-22,69026444,273586,106418,22074,Thailand
2020-03-23,68998136,293695,112908,23783,Thailand
2020-03-24,68967785,315254,119868,25615,Thailand
2020-03-25,68935238,338370,127333,27581,Thailand
2020-03-26,68900331,363160,135342,29689,Thailand
2020-03-27,68822710,418273,153159,34380,Thailand
2020-03-28,68779599,448873,163062,36987,Thailand
2020-03-29,68733334,481705,173696,39787,Thailand
2020-03-30,68683682,516929,185117,42794,Thailand
2020-03-31,68630398,554718,197383,46023,Thailand
2020-04-01,68573223,595251,210557,49491,Thailand
2020-04-02,68511882,638720,224704,53216,Thailand
2020-04-03,68446091,685322,239894,57215,Thailand
2020-04-04,68375550,735266,256199,61508,Thailand
2020-04-05,68299945,788769,273694,66114,Thailand
2020-04-06,68218949,846058,292460,71055,Thailand
2020-04-07,68132223,907368,312579,76351,Thailand
2020-04-08,68039412,972945,334137,82027,Thailand
2020-04-09,67940172,1043017,357228,88106,Thailand
2020-04-10,67834200,1117736,381966,94619,Thailand
2020-04-11,67720980,1197479,408467,101596,Thailand
2020-04-12,67599945,1282658,436850,109069,Thailand
2020-04-13,67470510,1373695,467246,117071,Thailand
2020-04-14,67332075,1471012,499794,125640,Thailand
2020-04-15,67184019,1575040,534647,134816,Thailand
2020-04-16,67025703,1686214,571964,144641,Thailand
2020-04-17,66856471,1804975,611917,155159,Thailand
2020-04-18,66675648,1931768,654686,166420,Thailand
2020-04-19,66482541,2067044,700464,178472,Thailand
2020-04-20,66276440,2211260,749452,191369,Thailand
2020-04-21,66056616,2364877,801862,205167,Thailand
2020-04-22,65822321,2528362,857915,219925,Thailand
2020-04-23,65572789,2702187,917844,235702,Thailand
2020-04-24,65307238,2886830,981890,252564,Thailand
2020-04-25,64724853,3290504,1123356,289809,Thailand
2020-04-26,64406361,3510517,1201312,310332,Thailand
2020-04-27,64068534,3743310,1284455,332222,Thailand
2020-04-28,63710499,3989388,1373081,355555,Thailand
2020-04-29,63331362,4249258,1467491,380411,Thailand
2020-04-30,62930213,4523437,1568000,406872,Thailand
2020-05-01,62506300,4812306,1674900,435016,Thailand
2020-05-02,62060215,5115171,1788271,464864,Thailand
2020-05-03,61590814,5432646,1908535,496527,Thailand
2020-05-04,61096608,5765595,2036186,530134,Thailand
2020-05-05,60576291,6114718,2171700,565812,Thailand
2020-05-06,60028747,6480558,2315537,603680,Thailand
2020-05-07,59453041,6863493,2468133,643855,Thailand
2020-05-08,58848425,7263744,2629907,686446,Thailand
2020-05-09,58214333,7681369,2801261,731559,Thailand
2020-05-10,57550389,8116266,2982573,779294,Thailand
2020-05-11,56856398,8568173,3174205,829746,Thailand
2020-05-12,56132350,9036665,3376501,883006,Thailand
2020-05-13,55378424,9521159,3589783,939157,Thailand
2020-05-14,54594978,10020908,3814354,998281,Thailand
2020-05-15,53782561,10535008,4050500,1060453,Thailand
2020-05-16,52941903,11062392,4298486,1125741,Thailand
2020-05-17,52073919,11601832,4558558,1194212,Thailand
2020-05-18,51179713,12151941,4830944,1265924,Thailand
2020-05-19,50260568,12711168,5115852,1340933,Thailand
2020-05-20,49317957,13277806,5413470,1419289,Thailand
2020-05-21,48353537,13849982,5723968,1501035,Thailand
2020-05-22,47369147,14425666,6047497,1586212,Thailand
2020-05-23,46366814,15002666,6384188,1674854,Thailand
2020-05-24,44317350,16151042,7097483,1862647,Thailand
2020-05-25,43274067,16718250,7474340,1961864,Thailand
2020-05-26,42220271,17279010,7864625,2064617,Thailand
2020-05-27,41158778,17830989,8267953,2170803,Thailand
2020-05-28,40092301,18371978,8683925,2280318,Thailand
2020-05-29,39023447,18899895,9112128,2393053,Thailand
2020-05-30,37954709,19412784,9552134,2508895,Thailand
2020-05-31,36888477,19908815,10003501,2627729,Thailand
2020-06-01,35827027,20386287,10465774,2749434,Thailand
2020-06-02,34772531,20843623,10938482,2873886,Thailand
2020-06-03,33727048,21279375,11421140,3000958,Thailand
2020-06-04,32692532,21692220,11913251,3130519,Thailand
2020-06-05,31670826,22080963,12414300,3262433,Thailand
2020-06-06,30663666,22444534,12923762,3396561,Thailand
2020-06-07,29672676,22781991,13441094,3532762,Thailand
2020-06-08,28699375,23092519,13965740,3670888,Thailand
2020-06-09,27745171,23375430,14497131,3810790,Thailand
2020-06-10,26811364,23630160,15034683,3952314,Thailand
2020-06-11,25899147,23856275,15577798,4095302,Thailand
2020-06-12,25009600,24053467,16125861,4239594,Thailand
2020-06-13,24143698,24221552,16678248,4385024,Thailand
2020-06-14,23302306,24360477,17234316,4531422,Thailand
2020-06-15,22486181,24470311,17793411,4678618,Thailand
2020-06-16,21695970,24551255,18354863,4826434,Thailand
2020-06-17,20932212,24603632,18917987,4974691,Thailand
2020-06-18,20195337,24627894,19482087,5123204,Thailand
2020-06-19,19485667,24624619,20046449,5271787,Thailand
2020-06-20,18803234,24594745,20610307,5420236,Thailand
2020-06-21,18147116,24540133,21172916,5568357,Thailand
2020-06-22,16910291,24362539,22292561,5863132,Thailand
2020-06-23,16327912,24242299,22848749,6009562,Thailand
2020-06-24,15768477,24102854,23401978,6155214,Thailand
2020-06-25,15231204,23945466,23951866,6299986,Thailand
2020-06-26,14715334,23771354,24498051,6443783,Thailand
2020-06-27,14220128,23581694,25040187,6586513,Thailand
2020-06-28,13744870,23377618,25577943,6728091,Thailand
2020-06-29,13288863,23160216,26111009,6868434,Thailand
2020-06-30,12851435,22930533,26639089,7007464,Thailand
2020-07-01,12431935,22689572,27161907,7145109,Thailand
2020-07-02,12029731,22438291,27679201,7281300,Thailand
2020-07-03,11644215,22177605,28190729,7415972,Thailand
2020-07-04,11274802,21908388,28696265,7549067,Thailand
2020-07-05,10920924,21631467,29195601,7680530,Thailand
2020-07-06,10582039,21347628,29688545,7810310,Thailand
2020-07-07,10257626,21057612,30174923,7938361,Thailand
2020-07-08,9947183,20762119,30654578,8064642,Thailand
2020-07-09,9650232,20461804,31127370,8189117,Thailand
2020-07-10,9366317,20157277,31593177,8311752,Thailand
2020-07-11,9095001,19849107,32051893,8432521,Thailand
2020-07-12,8835872,19537820,32503431,8551399,Thailand
2020-07-13,8588537,19223896,32947720,8668369,Thailand
2020-07-14,8352626,18907774,33384706,8783417,Thailand
2020-07-15,8127790,18589848,33814352,8896532,Thailand
2020-07-16,7913548,18270674,34236601,9007700,Thailand
2020-07-17,7708811,17951527,34651304,9116881,Thailand
2020-07-18,7513027,17632893,35058513,9224089,Thailand
2020-07-19,7325745,17315129,35458305,9329344,Thailand
2020-07-20,7146531,16998571,35850754,9432666,Thailand
2020-07-21,6810658,16370338,36613934,9633592,Thailand
2020-07-22,6653218,16059249,36984818,9731237,Thailand
