Time,Susceptible,Infected,Recovered/Deaths,Country
2020-05-08,25308341,7672239,4191805,Afghanistan
2020-05-09,24449652,8156801,4565931,Afghanistan
2020-05-10,24013034,8397774,4761577,Afghanistan
2020-05-11,23128004,8874452,5169928,Afghanistan
2020-05-12,22680701,9109130,5382553,Afghanistan
2020-05-13,21779303,9568669,5824413,Afghanistan
2020-05-14,21326327,9792563,6053495,Afghanistan
2020-05-15,20418638,10226259,6527488,Afghanistan
2020-05-16,19512409,10638164,7021811,Afghanistan
2020-05-17,19061266,10834858,7276260,Afghanistan
2020-05-18,18165787,11207644,7798954,Afghanistan
2020-05-19,17722603,11382933,8066849,Afghanistan
2020-05-20,16848241,11709371,8614772,Afghanistan
2020-05-21,15993772,12001167,9177445,Afghanistan
2020-05-22,15575461,12133191,9463732,Afghanistan
2020-05-23,14759632,12367819,10044934,Afghanistan
2020-05-24,14363297,12469782,10339305,Afghanistan
2020-05-25,13596371,12641743,10934271,Afghanistan
2020-05-26,12863469,12772348,11536567,Afghanistan
2020-05-27,12509755,12822745,11839885,Afghanistan
2020-05-28,11827932,12894830,12449623,Afghanistan
2020-05-29,11499846,12916969,12755569,Afghanistan
2020-05-30,10869308,12934590,13368486,Afghanistan
2020-05-31,10272798,12918244,13981343,Afghanistan
2020-06-01,9987209,12897935,14287240,Afghanistan
2020-06-02,9441086,12834280,14897018,Afghanistan
2020-06-03,9180410,12791437,15200538,Afghanistan
2020-06-04,8683394,12685001,15803989,Afghanistan
2020-06-05,8218129,12552648,16401607,Afghanistan
2020-06-06,7997103,12477420,16697861,Afghanistan
2020-06-07,7577570,12310228,17284586,Afghanistan
2020-06-08,7378756,12218819,17574809,Afghanistan
2020-06-09,7002188,12021789,18148407,Afghanistan
2020-06-10,6824064,11916743,18431577,Afghanistan
2020-06-11,6487134,11695053,18990197,Afghanistan
2020-06-12,6174508,11459887,19537990,Afghanistan
2020-06-13,6026724,11338009,19807652,Afghanistan
2020-06-14,5746955,11087207,20338223,Afghanistan
2020-06-15,5614435,10958910,20599039,Afghanistan
2020-06-16,5362712,10698122,21111550,Afghanistan
2020-06-17,5126736,10433904,21611745,Afghanistan
2020-06-18,5013862,10301332,21857190,Afghanistan
2020-06-19,4797067,10036603,22338714,Afghanistan
2020-06-20,4693969,9903813,22574603,Afghanistan
2020-06-21,4498663,9637159,23036563,Afghanistan
2020-06-22,4316862,9369932,23485591,Afghanistan
2020-06-23,4230664,9236406,23705314,Afghanistan
2020-06-24,4066994,8970093,24135298,Afghanistan
2020-06-25,3989264,8837515,24345605,Afghanistan
2020-06-26,3841414,8574001,24756970,Afghanistan
2020-06-27,3702962,8313264,25156159,Afghanistan
2020-06-28,3636999,8184138,25351248,Afghanistan
2020-06-29,3511121,7928731,25732533,Afghanistan
2020-06-30,3451029,7802578,25918777,Afghanistan
2020-07-01,3336141,7553656,26282588,Afghanistan
2020-07-02,3227833,7309561,26634991,Afghanistan
2020-07-03,3175986,7189424,26806975,Afghanistan
2020-07-04,3076630,6953126,27142628,Afghanistan
2020-07-05,3029026,6837012,27306346,Afghanistan
2020-07-06,2937764,6608934,27625686,Afghanistan
2020-07-07,2894041,6496986,27781357,Afghanistan
2020-07-08,2810286,6277276,28084823,Afghanistan
2020-07-09,2731343,6063091,28377951,Afghanistan
2020-07-10,2693654,5958031,28520700,Afghanistan
2020-07-11,2621843,5751852,28798689,Afghanistan
2020-07-12,2587736,5650669,28933980,Afghanistan
2020-07-13,2523196,5451913,29197276,Afghanistan
2020-07-14,2463713,5257647,29451024,Afghanistan
2020-07-15,2435819,5162168,29574397,Afghanistan
2020-07-16,2382434,4975488,29814463,Afghanistan
2020-07-17,2356873,4884287,29931225,Afghanistan
2020-07-18,2307911,4706105,30158369,Afghanistan
2020-07-19,2261693,4533472,30377219,Afghanistan
2020-07-20,2239565,4449206,30483614,Afghanistan
2020-07-21,2197174,4284714,30690497,Afghanistan
2020-07-22,2176874,4204463,30791047,Afghanistan
2020-07-23,2137977,4047889,30986518,Afghanistan
2020-07-24,2101236,3896466,31174682,Afghanistan
2020-07-25,2083633,3822653,31266099,Afghanistan
2020-07-26,2049879,3678759,31443747,Afghanistan
2020-07-27,2033698,3608650,31530036,Afghanistan
2020-07-28,2002655,3472042,31697687,Afghanistan
2020-07-29,1973274,3340153,31858957,Afghanistan
2020-07-30,1959174,3275943,31937268,Afghanistan
2020-07-31,1932086,3150919,32089379,Afghanistan
2020-08-01,1919075,3090076,32163233,Afghanistan
2020-08-02,1894058,2971656,32306670,Afghanistan
2020-08-03,1870307,2857488,32444589,Afghanistan
2020-08-04,1858880,2801962,32511542,Afghanistan
2020-08-05,1836873,2693945,32641567,Afghanistan
2020-08-06,1826274,2641423,32704687,Afghanistan
2020-08-07,1805842,2539276,32827267,Afghanistan
2020-08-08,1795992,2489617,32886775,Afghanistan
2020-08-09,1776986,2393050,33002348,Afghanistan
2020-08-10,1758859,2300023,33113502,Afghanistan
2020-08-11,1750112,2254789,33167484,Afghanistan
2020-08-12,1733233,2166814,33272338,Afghanistan
2020-08-13,1725092,2124049,33323243,Afghanistan
2020-08-14,1709389,2040905,33422091,Afghanistan
2020-08-15,1694431,1960860,33517094,Afghanistan
2020-08-16,1687222,1921970,33563192,Afghanistan
2020-08-17,1673324,1846397,33652663,Afghanistan
2020-08-18,1666629,1809691,33696065,Afghanistan
2020-08-19,1653725,1738379,33780280,Afghanistan
2020-08-20,1641447,1669795,33861143,Afghanistan
2020-08-21,1635533,1636497,33900354,Afghanistan
2020-08-22,1624140,1571834,33976411,Afghanistan
2020-08-23,1618652,1540447,34013285,Afghanistan
2020-08-24,1608080,1479508,34084797,Afghanistan
2020-08-25,1598020,1420943,34153422,Afghanistan
2020-08-26,1593174,1392524,34186687,Afghanistan
2020-08-27,1583833,1337360,34251191,Afghanistan
2020-08-28,1579331,1310595,34282458,Afghanistan
2020-08-29,1570649,1258646,34343089,Afghanistan
2020-08-30,1562375,1208738,34401272,Afghanistan
2020-08-31,1558382,1184524,34429478,Afghanistan
2020-09-01,1550671,1137528,34484186,Afghanistan
2020-09-02,1546946,1114726,34510713,Afghanistan
2020-09-03,1539742,1070466,34562177,Afghanistan
2020-09-04,1536257,1048988,34587139,Afghanistan
2020-09-05,1529507,1007292,34635586,Afghanistan
2020-09-06,1523030,967211,34682144,Afghanistan
2020-09-07,1519886,947753,34704745,Afghanistan
2020-09-08,1513776,909959,34748650,Afghanistan
2020-09-09,1510804,891605,34769975,Afghanistan
2020-09-10,1505052,855980,34811353,Afghanistan
2020-09-11,1499549,821757,34851078,Afghanistan
2020-09-12,1496889,805155,34870341,Afghanistan
2020-09-13,1491741,772938,34907706,Afghanistan
2020-09-14,1489251,757309,34925824,Afghanistan
2020-09-15,1484434,726984,34960967,Afghanistan
2020-09-16,1479825,697859,34994701,Afghanistan
2020-09-17,1477595,683732,35011058,Afghanistan
2020-09-18,1473279,656321,35042784,Afghanistan
2020-09-19,1471191,643026,35058167,Afghanistan
2020-09-20,1467150,617230,35088005,Afghanistan
2020-09-21,1465194,604718,35102472,Afghanistan
2020-03-26,2285183,425454,155738,Albania
2020-03-27,2227189,471949,167236,Albania
2020-03-28,2164679,521724,179971,Albania
2020-03-29,2097730,574618,194026,Albania
2020-03-30,2026522,630377,209476,Albania
2020-03-31,1951336,688652,226386,Albania
2020-04-01,1872559,748999,244816,Albania
2020-04-02,1790667,810890,264818,Albania
2020-04-03,1706051,873869,286455,Albania
2020-04-04,1619488,937154,309732,Albania
2020-04-05,1502528,1020577,343270,Albania
2020-04-06,1414678,1081447,370249,Albania
2020-04-07,1327523,1140115,398737,Albania
2020-04-08,1241718,1195984,428672,Albania
2020-04-09,1157858,1248533,459983,Albania
2020-04-10,1076475,1297311,492589,Albania
2020-04-11,998037,1341941,526397,Albania
2020-04-12,922951,1382118,561305,Albania
2020-04-13,851560,1417613,597201,Albania
2020-04-14,784147,1448265,633963,Albania
2020-04-15,700816,1481466,684093,Albania
2020-04-16,643400,1500635,722340,Albania
2020-04-17,590224,1515153,760998,Albania
2020-04-18,541069,1525342,799964,Albania
2020-04-19,495721,1531512,839141,Albania
2020-04-20,453973,1533964,878437,Albania
2020-04-21,415621,1532988,917765,Albania
2020-04-22,380469,1528865,957041,Albania
2020-04-23,348325,1521864,996186,Albania
2020-04-24,319000,1512246,1035128,Albania
2020-04-25,292315,1500262,1073798,Albania
2020-04-26,260536,1481016,1124823,Albania
2020-04-27,239332,1464428,1162614,Albania
2020-04-28,220168,1446267,1199940,Albania
2020-04-29,202773,1426834,1236768,Albania
2020-04-30,186968,1406327,1273080,Albania
2020-05-01,172594,1384924,1308856,Albania
2020-05-02,159508,1362784,1344082,Albania
2020-05-03,147581,1340053,1378741,Albania
2020-05-04,136696,1316859,1412819,Albania
2020-05-05,126754,1293315,1446305,Albania
2020-05-06,114816,1261544,1490015,Albania
2020-05-07,106760,1237533,1522081,Albania
2020-05-08,99415,1213434,1553526,Albania
2020-05-09,92740,1189289,1584346,Albania
2020-05-10,86683,1165155,1614537,Albania
2020-05-11,81133,1141134,1644107,Albania
2020-05-12,76043,1117270,1673061,Albania
2020-05-13,71371,1093597,1701406,Albania
2020-05-14,67077,1070148,1729149,Albania
2020-05-15,63127,1046952,1756295,Albania
2020-05-16,58338,1016461,1791576,Albania
2020-05-17,55068,993948,1817359,Albania
2020-05-18,52044,971760,1842570,Albania
2020-05-19,49245,949912,1867217,Albania
2020-05-20,46652,928414,1891308,Albania
2020-05-21,44249,907274,1914851,Albania
2020-05-22,42023,886496,1937855,Albania
2020-05-23,39962,866083,1960329,Albania
2020-05-24,38046,846046,1982283,Albania
2020-05-25,36262,826386,2003727,Albania
2020-05-26,34600,807104,2024671,Albania
2020-05-27,32558,781979,2051837,Albania
2020-05-28,31147,763573,2071655,Albania
2020-05-29,29829,745540,2091006,Albania
2020-05-30,28597,727879,2109899,Albania
2020-05-31,27444,710586,2128345,Albania
2020-06-01,26364,693658,2146352,Albania
2020-06-02,25351,677093,2163931,Albania
2020-06-03,24399,660886,2181089,Albania
2020-06-04,23504,645034,2197836,Albania
2020-06-05,22661,629531,2214182,Albania
2020-06-06,21613,609397,2235365,Albania
2020-06-07,20879,594690,2250806,Albania
2020-06-08,20186,580315,2265873,Albania
2020-06-09,19533,566265,2280576,Albania
2020-06-10,18916,552536,2294923,Albania
2020-06-11,18331,539121,2308922,Albania
2020-06-12,17779,526014,2322582,Albania
2020-06-13,17255,513210,2335910,Albania
2020-06-14,16760,500702,2348913,Albania
2020-06-15,16290,488486,2361598,Albania
2020-06-16,15703,472640,2378032,Albania
2020-06-17,15289,461080,2390006,Albania
2020-06-18,14896,449793,2401686,Albania
2020-06-19,14523,438772,2413080,Albania
2020-06-20,14168,428012,2424194,Albania
2020-06-21,13831,417508,2435036,Albania
2020-06-22,13511,407254,2445610,Albania
2020-06-23,13205,397245,2455925,Albania
2020-06-24,12914,387475,2465986,Albania
2020-06-25,12636,377940,2475799,Albania
2020-06-26,12370,368634,2485371,Albania
2020-06-27,12034,356574,2497767,Albania
2020-06-28,11794,347782,2506798,Albania
2020-06-29,11565,339204,2515606,Albania
2020-06-30,11345,330832,2524197,Albania
2020-03-18,42004919,128846,94662,Algeria
2020-03-19,41983924,143394,101109,Algeria
2020-03-20,41972556,151270,104602,Algeria
2020-03-21,41947925,168330,112173,Algeria
2020-03-22,41920545,187289,120593,Algeria
2020-03-23,41905732,197544,125151,Algeria
2020-03-24,41873650,219751,135027,Algeria
2020-03-25,41837989,244426,146012,Algeria
2020-03-26,41818694,257773,151960,Algeria
2020-03-27,41776906,286670,164851,Algeria
2020-03-28,41730468,318767,179193,Algeria
2020-03-29,41705352,336119,186956,Algeria
2020-03-30,41650998,373656,203774,Algeria
2020-03-31,41590680,415285,222463,Algeria
2020-04-01,41558103,437753,232572,Algeria
2020-04-02,41487704,486263,254460,Algeria
2020-04-03,41449697,512436,266295,Algeria
2020-04-04,41367569,568961,291898,Algeria
2020-04-05,41276569,631549,320310,Algeria
2020-04-06,41227454,665311,335663,Algeria
2020-04-07,41121377,738180,368870,Algeria
2020-04-08,41003961,818754,405713,Algeria
2020-04-09,40940653,862156,425619,Algeria
2020-04-10,40804102,955666,468659,Algeria
2020-04-11,40653269,1058781,516378,Algeria
2020-04-12,40572091,1114198,542139,Algeria
2020-04-13,40397356,1233294,597777,Algeria
2020-04-14,40204923,1364155,659350,Algeria
2020-04-15,40101604,1434289,692535,Algeria
2020-04-16,39879790,1584566,764071,Algeria
2020-04-17,39760939,1664919,802570,Algeria
2020-04-18,39507085,1835995,885348,Algeria
2020-04-19,39229601,2022291,976535,Algeria
2020-04-20,39081199,2121672,1025557,Algeria
2020-04-21,38763603,2333814,1131011,Algeria
2020-04-22,38416490,2564839,1247098,Algeria
2020-04-23,38231247,2687767,1309414,Algeria
2020-04-24,37836277,2948983,1443167,Algeria
2020-04-25,37407351,3231214,1589863,Algeria
2020-04-26,37179716,3380352,1668359,Algeria
2020-04-27,36697357,3694824,1836247,Algeria
2020-04-28,36178046,4030912,2019469,Algeria
2020-04-29,35904278,4207013,2117137,Algeria
2020-04-30,35328128,4575096,2325203,Algeria
2020-05-01,35025635,4766940,2435852,Algeria
2020-05-02,34391644,5165770,2671014,Algeria
2020-05-03,33718919,5583995,2925513,Algeria
2020-05-04,33368065,5800026,3060337,Algeria
2020-05-05,32637074,6245624,3345729,Algeria
2020-05-06,31866032,6709786,3652609,Algeria
2020-05-07,31466484,6947612,3814331,Algeria
2020-05-08,30641779,7431920,4154728,Algeria
2020-05-09,29786220,7924096,4518112,Algeria
2020-05-10,29348109,8171791,4708527,Algeria
2020-05-11,28453725,8667790,5106913,Algeria
2020-05-12,27538479,9161231,5528718,Algeria
2020-05-13,27074298,9405763,5748366,Algeria
2020-05-14,26135370,9888072,6204985,Algeria
2020-05-15,25661649,10124925,6441853,Algeria
2020-05-16,24708271,10587787,6932369,Algeria
2020-05-17,23750443,11033306,7444678,Algeria
2020-05-18,23271166,11248516,7708745,Algeria
2020-05-19,22314518,11661821,8252089,Algeria
2020-05-20,21363940,12049729,8814758,Algeria
2020-05-21,20892260,12233227,9102941,Algeria
2020-05-22,19958797,12577523,9692108,Algeria
2020-05-23,19042128,12889280,10297019,Algeria
2020-05-24,18591449,13032137,10604841,Algeria
2020-05-25,17708134,13290252,11230042,Algeria
2020-05-26,16852541,13509595,11866291,Algeria
2020-05-27,16436523,13604024,12187881,Algeria
2020-05-28,15629944,13761650,12836834,Algeria
2020-05-29,15239019,13825424,13163984,Algeria
2020-05-30,14482007,13923969,13822452,Algeria
2020-05-31,13758423,13985152,14484853,Algeria
2020-06-01,13409245,14002237,14816945,Algeria
2020-06-02,12736188,14010436,15481804,Algeria
2020-06-03,12096835,13985431,16146162,Algeria
2020-06-04,11789750,13961025,16477652,Algeria
2020-06-05,11200577,13889536,17138314,Algeria
2020-06-06,10644370,13789352,17794706,Algeria
2020-06-07,10378453,13729091,18120883,Algeria
2020-06-08,9870557,13589447,18768423,Algeria
2020-06-09,9393873,13425967,19408588,Algeria
2020-06-10,9166934,13335923,19725570,Algeria
2020-06-11,8735171,13140532,20352725,Algeria
2020-06-12,8331852,12926511,20970065,Algeria
2020-06-13,8140431,12813194,21274803,Algeria
2020-06-14,7777120,12575335,21875972,Algeria
2020-06-15,7604822,12451360,22172245,Algeria
2020-06-16,7277842,12194760,22755825,Algeria
2020-06-17,6972769,11928589,23327069,Algeria
2020-06-18,6827816,11792664,23607947,Algeria
2020-06-19,6551726,11516663,24160038,Algeria
2020-06-20,6292138,11237209,24699080,Algeria
2020-06-21,6167774,11096979,24963674,Algeria
2020-06-22,5928301,10817131,25482995,Algeria
2020-06-23,5700510,10538892,25989025,Algeria
2020-06-24,5592112,10399433,26236883,Algeria
2020-06-25,5385908,10120154,26722366,Algeria
2020-06-26,5192920,9841132,27194375,Algeria
2020-06-27,5101058,9701979,27425391,Algeria
2020-06-28,4925981,9424876,27877570,Algeria
2020-06-29,4842535,9287108,28098785,Algeria
2020-06-30,4683275,9013560,28531593,Algeria
2020-07-01,4533509,8743177,28951742,Algeria
2020-07-02,4461944,8609350,29157134,Algeria
2020-07-03,4325008,8344740,29558679,Algeria
2020-07-04,4195784,8084563,29948080,Algeria
2020-07-05,4133876,7956262,30138290,Algeria
2020-07-06,4015126,7703443,30509859,Algeria
2020-07-07,3902726,7455902,30869800,Algeria
2020-07-08,3848771,7334182,31045474,Algeria
2020-07-09,3745118,7094948,31388361,Algeria
2020-07-10,3646874,6861415,31720139,Algeria
2020-07-11,3599696,6746804,31881927,Algeria
2020-07-12,3509100,6521894,32197433,Algeria
2020-07-13,3465642,6411582,32351203,Algeria
2020-07-14,3382339,6195181,32650908,Algeria
2020-07-15,3303811,5984275,32940342,Algeria
2020-07-16,3266338,5880817,33081273,Algeria
2020-07-17,3195012,5677720,33355696,Algeria
2020-07-18,3128610,5479442,33620375,Algeria
2020-07-19,3097310,5381991,33749127,Algeria
2020-07-20,3037654,5191035,33999738,Algeria
2020-07-21,2981136,5005815,34241476,Algeria
2020-07-22,2954004,4915326,34359098,Algeria
2020-07-23,2901895,4738526,34588006,Algeria
2020-07-24,2852537,4567215,34808676,Algeria
2020-07-25,2828843,4483585,34915999,Algeria
2020-07-26,2783338,4320315,35124774,Algeria
2020-07-27,2761491,4240649,35226287,Algeria
2020-07-28,2719528,4085187,35423713,Algeria
2020-07-29,2679761,3934798,35613868,Algeria
2020-07-30,2660662,3861473,35706293,Algeria
2020-07-31,2623957,3718492,35885978,Algeria
2020-08-01,2589145,3580312,36058970,Algeria
2020-08-02,2572414,3512989,36143025,Algeria
2020-08-03,2540231,3381804,36306393,Algeria
2020-08-04,2509669,3255140,36463618,Algeria
2020-08-05,2494964,3193468,36539995,Algeria
2020-08-06,2466647,3073371,36688409,Algeria
2020-08-07,2439709,2957507,36831211,Algeria
2020-08-08,2426731,2901125,36900572,Algeria
2020-08-09,2401702,2791386,37035340,Algeria
2020-08-10,2389631,2737999,37100797,Algeria
2020-08-11,2366331,2634116,37227981,Algeria
2020-08-12,2344092,2533982,37350353,Algeria
2020-08-13,2333350,2485283,37409794,Algeria
2020-08-14,2312580,2390542,37525305,Algeria
2020-08-15,2292714,2299216,37636498,Algeria
2020-08-16,2283107,2254779,37690541,Algeria
2020-08-17,2264527,2168302,37795599,Algeria
2020-08-18,2246768,2084944,37896715,Algeria
2020-08-19,2238189,2044408,37945831,Algeria
2020-08-20,2221613,1965565,38041250,Algeria
2020-08-21,2205790,1889622,38133015,Algeria
2020-08-22,2198153,1852712,38177563,Algeria
2020-08-23,2183411,1780959,38264058,Algeria
2020-08-24,2169354,1711894,38347180,Algeria
2020-08-25,2162575,1678343,38387510,Algeria
2020-08-26,2149497,1613151,38465779,Algeria
2020-08-27,2143192,1581491,38503745,Algeria
2020-08-28,2131032,1519989,38577407,Algeria
2020-08-29,2119451,1460844,38648132,Algeria
2020-08-30,2113869,1432131,38682427,Algeria
2020-08-31,2103107,1376373,38748947,Algeria
2020-09-01,2092857,1322775,38812796,Algeria
2020-09-02,2087916,1296762,38843750,Algeria
2020-09-03,2078385,1246257,38903785,Algeria
2020-09-04,2069302,1197719,38961407,Algeria
2020-09-05,2064919,1174164,38989345,Algeria
2020-09-06,2056457,1128435,39043536,Algeria
2020-09-07,2048376,1084485,39095566,Algeria
2020-09-08,2044471,1063155,39120802,Algeria
2020-09-09,2036915,1021738,39169775,Algeria
2020-09-10,2033257,1001633,39193537,Algeria
2020-09-11,2026167,962587,39239673,Algeria
2020-09-12,2019356,925034,39284038,Algeria
2020-09-13,2016047,906795,39305586,Algeria
2020-09-14,2009606,871351,39347471,Algeria
2020-09-15,2003380,837227,39387821,Algeria
2020-09-16,2000340,820639,39407449,Algeria
2020-03-22,-265449,224016,118438,Andorra
2020-03-23,-272468,224763,124710,Andorra
2020-03-24,-287195,226865,137336,Andorra
2020-03-25,-294928,228235,143699,Andorra
2020-03-26,-302916,229819,150103,Andorra
2020-03-27,-319705,233659,163051,Andorra
2020-03-28,-328542,235938,169609,Andorra
2020-03-29,-337704,238477,176233,Andorra
2020-03-30,-357124,244418,189711,Andorra
2020-03-31,-367452,247872,196585,Andorra
2020-04-01,-378244,251687,203562,Andorra
2020-04-02,-401408,260542,217872,Andorra
2020-04-03,-413884,265661,225229,Andorra
2020-04-04,-440915,277503,240417,Andorra
2020-04-05,-455598,284327,248277,Andorra
2020-04-06,-471154,291825,256334,Andorra
2020-04-07,-505278,309161,273122,Andorra
2020-04-08,-524103,319206,281903,Andorra
2020-04-09,-544267,330296,290976,Andorra
2020-04-10,-589369,356241,310133,Andorra
2020-04-11,-614807,371513,320299,Andorra
2020-04-12,-642584,388669,330921,Andorra
2020-04-13,-706696,429937,353764,Andorra
2020-04-14,-744650,455500,366156,Andorra
2020-04-15,-834616,518352,393270,Andorra
2020-04-16,-887453,556275,408184,Andorra
2020-04-17,-947644,600411,424239,Andorra
2020-04-18,-1102085,718222,460868,Andorra
2020-04-19,-1204684,799537,482152,Andorra
2020-04-20,-1331337,902346,505997,Andorra
2020-04-21,-1696384,1209178,564211,Andorra
2020-04-22,-1979391,1455149,601247,Andorra
2020-04-23,-2390293,1820655,646643,Andorra
2020-04-24,-4286812,3576810,787007,Andorra
2020-04-25,-7499051,6654562,921495,Andorra
2020-04-26,-38782713,37543616,1316102,Andorra
2020-04-01,29824751,725637,259373,Angola
2020-04-02,29767027,762401,280333,Angola
2020-04-03,29706512,800895,302353,Angola
2020-04-04,29643092,841186,325483,Angola
2020-04-05,29576634,883352,349774,Angola
2020-04-06,29507006,927473,375282,Angola
2020-04-07,29434073,973626,402061,Angola
2020-04-08,29357701,1021888,430172,Angola
2020-04-09,29277753,1072335,459673,Angola
2020-04-10,29194092,1125041,490628,Angola
2020-04-11,29106578,1180082,523100,Angola
2020-04-12,29015072,1237531,557157,Angola
2020-04-13,28919432,1297461,592868,Angola
2020-04-14,28819515,1359943,630303,Angola
2020-04-15,28715178,1425048,669534,Angola
2020-04-16,28606275,1492848,710637,Angola
2020-04-17,28492661,1563411,753689,Angola
2020-04-18,28374187,1636806,798768,Angola
2020-04-19,28250704,1713101,845956,Angola
2020-04-20,28122063,1792363,895335,Angola
2020-04-21,27988199,1874593,946968,Angola
2020-04-22,27849112,1959745,1000904,Angola
2020-04-23,27704584,2047924,1057252,Angola
2020-04-24,27554410,2139228,1116122,Angola
2020-04-25,27398402,2233738,1177621,Angola
2020-04-26,27236394,2331516,1241851,Angola
2020-04-27,27068235,2432611,1308915,Angola
2020-04-28,26893796,2537054,1378911,Angola
2020-04-29,26712965,2644861,1451935,Angola
2020-04-30,26525651,2756030,1528080,Angola
2020-05-01,26331780,2870544,1607437,Angola
2020-05-02,26131297,2988370,1690093,Angola
2020-05-03,25924167,3109458,1776135,Angola
2020-05-04,25710374,3233742,1865645,Angola
2020-05-05,25489919,3361139,1958703,Angola
2020-05-06,25262824,3491551,2055386,Angola
2020-05-07,25029129,3624862,2155769,Angola
2020-05-08,24788894,3760943,2259924,Angola
2020-05-09,24542195,3899645,2367921,Angola
2020-05-10,24289130,4040804,2479826,Angola
2020-05-11,24029816,4184241,2595703,Angola
2020-05-12,23764385,4329760,2715615,Angola
2020-05-13,23492993,4477148,2839619,Angola
2020-05-14,23215812,4626176,2967772,Angola
2020-05-15,22933033,4776599,3100128,Angola
2020-05-16,22644867,4928157,3236737,Angola
2020-05-17,22351543,5080571,3377647,Angola
2020-05-18,22053308,5233548,3522905,Angola
2020-05-19,21750251,5386921,3672589,Angola
2020-05-20,21442298,5540675,3826788,Angola
2020-05-21,21129911,5694394,3985456,Angola
2020-05-22,20813569,5847658,4148533,Angola
2020-05-23,20493739,6000062,4315959,Angola
2020-05-24,20170879,6151216,4487666,Angola
2020-05-25,19845434,6300742,4663584,Angola
2020-05-26,19517841,6448282,4843637,Angola
2020-05-27,19188526,6593488,5027746,Angola
2020-05-28,18857904,6736030,5215827,Angola
2020-05-29,18526379,6875591,5407791,Angola
2020-05-30,18194345,7011871,5603544,Angola
2020-05-31,17862188,7144582,5802991,Angola
2020-06-01,17530279,7273453,6006028,Angola
2020-06-02,17198983,7398228,6212550,Angola
2020-06-03,16868652,7518663,6422446,Angola
2020-06-04,16539626,7634533,6635601,Angola
2020-06-05,16212240,7745625,6851896,Angola
2020-06-06,15886812,7851742,7071206,Angola
2020-06-07,15563655,7952701,7293405,Angola
2020-06-08,15243069,8048334,7518358,Angola
2020-06-09,14925342,8138490,7745928,Angola
2020-06-10,14610756,8223029,7975975,Angola
2020-06-11,14299577,8301830,8208353,Angola
2020-06-12,13992066,8374784,8442910,Angola
2020-06-13,13688470,8441797,8679493,Angola
2020-06-14,13389027,8502792,8917942,Angola
2020-06-15,13093963,8557704,9158094,Angola
2020-06-16,12803496,8606485,9399780,Angola
2020-06-17,12517832,8649101,9642828,Angola
2020-06-18,12237166,8685533,9887062,Angola
2020-06-19,11961683,8715777,10132300,Angola
2020-06-20,11691560,8739844,10378356,Angola
2020-06-21,11426960,8757760,10625041,Angola
2020-06-22,11168036,8769564,10872160,Angola
2020-06-23,10914934,8775312,11119514,Angola
2020-06-24,10667785,8775075,11366901,Angola
2020-06-25,10426705,8768943,11614112,Angola
2020-06-26,10191598,8757175,11860987,Angola
2020-06-27,9962343,8740023,12107394,Angola
2020-06-28,9738866,8717695,12353199,Angola
2020-06-29,9521091,8690396,12598274,Angola
2020-06-30,9308942,8658326,12842492,Angola
2020-07-01,9102341,8621685,13085734,Angola
2020-07-02,8901209,8580669,13327882,Angola
2020-07-03,8705465,8535471,13568824,Angola
2020-07-04,8515027,8486282,13808451,Angola
2020-07-05,8329813,8433289,14046658,Angola
2020-07-06,8149737,8376678,14283346,Angola
2020-07-07,7974714,8316630,14518417,Angola
2020-07-08,7804656,8253325,14751779,Angola
2020-07-09,7639475,8186940,14983345,Angola
2020-07-10,7479082,8117649,15213030,Angola
2020-07-11,7323384,8045622,15440755,Angola
2020-07-12,7172289,7971028,15666443,Angola
2020-07-13,7025705,7894033,15890023,Angola
2020-07-14,6883534,7814799,16111427,Angola
2020-07-15,6745681,7733487,16330592,Angola
2020-07-16,6612049,7650254,16547458,Angola
2020-07-17,6482537,7565254,16761970,Angola
2020-07-18,6357045,7478639,16974077,Angola
2020-07-19,6235472,7390558,17183731,Angola
2020-07-20,6117714,7301157,17390890,Angola
2020-07-21,6003666,7210579,17595515,Angola
2020-07-22,5893224,7118966,17797570,Angola
2020-07-23,5786279,7026455,17997026,Angola
2020-07-24,5682724,6933181,18193855,Angola
2020-07-25,5582448,6839277,18388036,Angola
2020-07-26,5485340,6744872,18579549,Angola
2020-07-27,5391288,6650092,18768380,Angola
2020-07-28,5300178,6555063,18954520,Angola
2020-07-29,5211895,6459904,19137961,Angola
2020-07-30,5126322,6364736,19318703,Angola
2020-07-31,5043341,6269672,19496747,Angola
2020-08-01,4962834,6174827,19672099,Angola
2020-08-02,4884680,6080310,19844770,Angola
2020-08-03,4808757,5986229,20014775,Angola
2020-08-04,4734984,5892663,20182114,Angola
2020-08-05,4663497,5799544,20346719,Angola
2020-08-06,4594255,5706898,20508608,Angola
2020-08-07,4527179,5614769,20667813,Angola
2020-08-08,4462193,5523201,20824367,Angola
2020-08-09,4399223,5432235,20978302,Angola
2020-08-10,4338196,5341913,21129652,Angola
2020-08-11,4279042,5252271,21278447,Angola
2020-08-12,4221693,5163347,21424721,Angola
2020-08-13,4166082,5075175,21568503,Angola
2020-08-14,4112145,4987789,21709826,Angola
2020-08-15,4059821,4901219,21848721,Angola
2020-08-16,4009048,4815496,21985217,Angola
2020-08-17,3959768,4730646,22119346,Angola
2020-08-18,3911926,4646697,22251138,Angola
2020-08-19,3865466,4563672,22380622,Angola
